protein,degree,clustering_coeff,betweenness,closeness,pagerank,eigenvector_centrality,avg_neighbor_degree,k_core,n_complexes,mean_complex_size,max_complex_size,co_complex_degree,co_complex_clustering,label
YNL250W,32,0.07258064516129033,0.0010232719505489066,0.31394489914437756,0.0004693330556460388,0.033561280009740006,45.65625,15,4,59.5,195.0,194,1.0,0
YOR020C,9,0.2222222222222222,0.0009412836067113831,0.30218190998251815,0.00018075486818401804,0.010716426734493394,93.11111111111111,8,0,0.0,0.0,0,0.0,1
YOR086C,2,0.0,4.596132988214419e-07,0.2563658362024086,5.573234602187916e-05,0.002793838630376712,58.5,2,0,0.0,0.0,0,0.0,0
YBL058W,6,0.2,4.6857652483097136e-05,0.2754269124532696,0.00011786928969402248,0.004282908974401833,35.5,6,0,0.0,0.0,0,0.0,0
YBR223C,15,0.02857142857142857,6.845357008098065e-05,0.30324309615223144,0.00022460179477736832,0.02793251455325053,80.46666666666667,13,0,0.0,0.0,0,0.0,0
YDL190C,13,0.08974358974358974,8.881979898186555e-05,0.2779952806422211,0.0002518379038874608,0.0061505079999186595,23.923076923076923,7,1,58.0,58.0,57,1.0,0
YKL213C,6,0.2,3.490225371229611e-05,0.2779027286677536,0.00011740923588422064,0.0038529020747874324,38.833333333333336,6,0,0.0,0.0,0,0.0,0
YBL059W,2,0.0,1.3175551636702865e-05,0.2677839371250738,7.133349628225374e-05,0.000973378015798456,144.0,2,0,0.0,0.0,0,0.0,0
YBL061C,5,0.0,7.912453077507211e-05,0.257446436519495,0.0001193053970152375,0.001138370607220389,16.6,4,0,0.0,0.0,0,0.0,0
YBR023C,4,0.0,2.1450526144272074e-05,0.23085332915649945,0.00010103368067066932,0.00015028392239649216,15.0,4,0,0.0,0.0,0,0.0,0
YNL233W,3,0.0,1.3328592097183788e-05,0.26116509235283175,7.984997042333295e-05,0.0020208648453861333,46.333333333333336,3,1,2.0,2.0,1,0.0,0
YBL063W,1,0.0,0.0,0.24807385091140002,4.499698923862123e-05,0.0007471772586286042,67.0,1,5,26.6,73.0,73,0.974124809741248,0
YBL064C,4,0.0,4.366344624700448e-05,0.25907112435600327,9.348634114795005e-05,0.002256801457733987,32.25,4,0,0.0,0.0,0,0.0,0
YDR488C,16,0.025,0.0008430202078399689,0.2994178858163601,0.00031107693802156366,0.018733833819767117,50.6875,9,5,25.2,73.0,73,0.9733637747336378,0
YER022W,109,0.01529051987767584,0.03364103173300187,0.33211956074603816,0.0027635553670183233,0.013432863136784044,14.0,12,6,59.5,195.0,211,0.9097269239449334,1
YGR117C,3,0.0,4.229996993150003e-06,0.2683147421006244,7.491049662046838e-05,0.003419132700952461,49.666666666666664,3,0,0.0,0.0,0,0.0,0
YPL026C,11,0.0,0.00023202977522476174,0.2945056436581357,0.0002151328900557407,0.009983664687953722,43.63636363636363,6,0,0.0,0.0,0,0.0,0
YBL067C,2,0.0,8.143146754925152e-06,0.24752213976723608,6.24000783317849e-05,0.000601173855779216,38.5,2,0,0.0,0.0,0,0.0,0
YBL068W,3,0.6666666666666666,9.21433549772923e-06,0.21729198559808474,0.00011580421935725589,7.310163840519328e-05,6.666666666666667,3,0,0.0,0.0,0,0.0,0
YHL011C,6,0.06666666666666667,0.0019249135558053617,0.27315860245706325,0.0001675030454147519,0.00234241209746704,47.833333333333336,4,0,0.0,0.0,0,0.0,0
YKL181W,5,0.3,6.550163017671823e-05,0.22297048241698225,0.00017746079617518242,9.418318066187023e-05,4.8,3,0,0.0,0.0,0,0.0,0
YOL061W,9,0.08333333333333333,0.0031226410973648378,0.2483075347570776,0.0003414965033434837,0.0005477293478883272,7.222222222222222,3,0,0.0,0.0,0,0.0,0
YNL261W,7,0.7142857142857143,3.468946031184732e-06,0.23651128523093384,0.00017002567462782048,0.0004742066294337074,8.428571428571429,6,7,20.285714285714285,56.0,57,0.9505012531328321,1
YBL072C,5,0.0,0.00029760589858271366,0.26332087150632255,0.00015909368351766276,0.000883894496319573,38.0,4,7,227.28571428571428,559.0,589,0.9439786101197695,0
YDR459C,5,0.0,6.255213944932934e-05,0.23567657879865675,0.00013239487706181164,0.00017590066635349904,13.0,4,0,0.0,0.0,0,0.0,0
YFL017C,8,0.0,0.0005551656153370004,0.2792975114906455,0.00021156367135855537,0.002555990308367841,40.125,4,0,0.0,0.0,0,0.0,1
YLR140W,1,0.0,0.0,0.20807490552763835,5.656662600389044e-05,2.1654586656052008e-05,5.0,1,0,0.0,0.0,0,0.0,1
YBL074C,4,0.5,7.581950117832369e-07,0.2569181787242359,8.701928772428234e-05,0.0010755113120341673,26.25,4,9,114.11111111111111,559.0,619,0.8502282102357388,1
YDL208W,20,0.09473684210526316,0.00028992341021721136,0.3004597142030269,0.0003210453125371719,0.008857818541465058,38.85,12,2,289.5,559.0,558,1.0,1
YDR283C,18,0.13725490196078433,0.0004509962068656434,0.2990960272350107,0.0003024858816057568,0.014688706896653697,43.888888888888886,12,3,356.0,559.0,558,1.0,0
YCR002C,44,0.0919661733615222,0.00046726959740199325,0.31853736411945904,0.000600865650893608,0.058101304821210335,55.52272727272727,17,4,23.25,73.0,72,1.0,0
YDL225W,43,0.09745293466223699,0.0010397268169327198,0.3228077973606352,0.0005866965857086722,0.05494428848417877,54.30232558139535,17,4,23.25,73.0,72,1.0,0
YDR128W,41,0.07682926829268293,0.0013987583446779446,0.3170451969393084,0.0005934613001012557,0.052755856834996465,55.46341463414634,17,0,0.0,0.0,0,0.0,0
YDR142C,53,0.02467343976777939,0.002040404832074215,0.3227038000032381,0.0007836432705513789,0.06166305566320894,50.528301886792455,17,0,0.0,0.0,0,0.0,0
YGL004C,42,0.19396051103368175,0.0005152985278191307,0.31021139523383434,0.000540186338179195,0.048594413936627494,48.11904761904762,17,0,0.0,0.0,0,0.0,0
YHR186C,25,0.15333333333333332,0.0004388281451441685,0.30906281863932455,0.0003762606284963611,0.024516767901939296,47.92,14,2,4.5,5.0,4,1.0,1
YHR199C,21,0.0380952380952381,0.002025776529829684,0.3075634350313347,0.00033862946482215235,0.02086853985604605,44.523809523809526,12,0,0.0,0.0,0,0.0,0
YJL128C,42,0.03832752613240418,0.002656798807129778,0.3288485210801218,0.0006234895686649553,0.044111751286758524,55.785714285714285,16,0,0.0,0.0,0,0.0,0
YNL135C,57,0.022556390977443608,0.0022220517184264564,0.3195535619249828,0.0008957486188565179,0.05231615888336516,39.3859649122807,17,1,11.0,11.0,10,1.0,0
YOL133W,102,0.030867792661619105,0.010034710635315039,0.33758175896806786,0.0017226773539481127,0.08240649895301864,35.068627450980394,17,4,23.5,58.0,75,0.6443243243243243,1
YOR250C,8,0.2857142857142857,4.7828036993234244e-05,0.2696002032648035,0.00014541655021322821,0.0022020511569242783,23.375,8,5,36.8,131.0,141,0.8656534954407294,1
YBL076C,8,0.0,0.00020821282081710815,0.281179147543805,0.00015284100178725076,0.008162468812964719,61.0,8,0,0.0,0.0,0,0.0,1
YBR058C,10,0.0,0.00013322236404540022,0.2684297875469105,0.00020427678487714104,0.0012763664075576431,13.2,8,0,0.0,0.0,0,0.0,0
YDL100C,35,0.0,0.007583330988116894,0.31119441879273363,0.0009181352654015261,0.009089196891587274,19.37142857142857,10,1,3.0,3.0,2,1.0,0
YLR016C,10,0.022222222222222223,0.00030083188184790453,0.303390051856691,0.00018435871585470036,0.0136535161508356,79.0,8,1,3.0,3.0,2,1.0,0
YNL244C,69,0.0196078431372549,0.0033532323176394606,0.31855762473287463,0.0010289342863338414,0.044019793349406706,28.768115942028984,17,6,53.166666666666664,266.0,267,0.9854129706288193,1
YBL078C,8,0.07142857142857142,5.5434118959477866e-05,0.2504431931218249,0.00017969012592246238,0.0006549926923885705,9.125,5,6,36.666666666666664,95.0,163,0.5252594107399834,0
YHR171W,8,0.07142857142857142,0.0006579384491656652,0.26348710943025333,0.00022136334592762246,0.002494897658940868,15.875,4,0,0.0,0.0,0,0.0,0
YNR007C,8,0.21428571428571427,0.0003785055480781209,0.2914889405220728,0.00016984252559626835,0.0051242347892426505,74.25,6,0,0.0,0.0,0,0.0,0
YOR100C,3,0.0,9.56777759601358e-06,0.2550472565081354,7.848932462247895e-05,0.001521914100891895,20.666666666666668,3,0,0.0,0.0,0,0.0,0
YBL079W,6,0.13333333333333333,7.182101959561594e-05,0.2744007766847608,0.00012116556634185355,0.003755734360754409,47.333333333333336,6,4,24.75,59.0,59,0.9812974868497955,0
YGR052W,39,0.06477732793522267,0.0021506634358446483,0.318517106083074,0.0006204939113733444,0.027441564289327685,37.48717948717949,13,0,0.0,0.0,0,0.0,0
YJL061W,15,0.17142857142857143,0.00034604821661319126,0.29251039458300754,0.00028748340223529287,0.006230867521197745,40.4,9,5,18.8,59.0,59,0.9812974868497955,1
YKL068W,35,0.08235294117647059,0.0031890484094085902,0.31487256230669275,0.0006079267958779549,0.012247409725068357,36.05714285714286,12,3,32.0,59.0,59,0.9812974868497955,0
YBL080C,2,0.0,9.308226422039384e-05,0.2373294306994387,9.045229548296994e-05,0.0003014035949134148,10.0,2,3,97.66666666666667,266.0,265,1.0,0
YCR106W,3,0.0,0.0003662316399829277,0.21353982161039714,0.00015845299280507164,2.967982904617914e-05,2.6666666666666665,2,0,0.0,0.0,0,0.0,0
YBL081W,2,0.0,4.0379952507075e-05,0.22848371241105178,9.025708228037174e-05,6.791825445377695e-05,7.0,2,0,0.0,0.0,0,0.0,0
YDL167C,3,0.0,0.00020138277569549978,0.21889698321897968,0.0001435213718079412,7.252917711100033e-05,7.666666666666667,2,0,0.0,0.0,0,0.0,0
YBL082C,1,0.0,0.0,0.22941518831250307,4.4273361468540336e-05,0.0004146109105562971,16.0,1,0,0.0,0.0,0,0.0,0
YKL210W,16,0.06666666666666667,0.00036572232003977937,0.29845438150588494,0.0002793227849966259,0.016926500991498793,50.0625,11,0,0.0,0.0,0,0.0,1
YBL084C,9,0.9722222222222222,0.0,0.24898647656227965,0.00016248665188004966,0.0010853863482805737,13.11111111111111,9,5,22.2,58.0,67,0.7503392130257802,1
YDL008W,11,0.8181818181818182,7.1167005718035594e-06,0.2623965513726754,0.00019307547686710035,0.002070733568767844,16.818181818181817,9,4,25.0,58.0,57,1.0,1
YDR118W,10,0.8222222222222222,6.2549153744693885e-06,0.2623140929162654,0.00017791824421069095,0.0019881672739548825,17.3,9,4,25.0,58.0,57,1.0,1
YFR036W,12,0.5909090909090909,0.00019466526323010967,0.28284650003107553,0.00022171243220664132,0.002924123693258288,38.083333333333336,9,4,25.0,58.0,57,1.0,0
YGL240W,10,0.7777777777777778,3.691441040646068e-05,0.2716473925286248,0.0001755667735583685,0.0036399937167655113,24.3,9,4,25.0,58.0,57,1.0,0
YKL022C,13,0.4230769230769231,4.230603684908849e-05,0.26824288876065855,0.00022903333516044818,0.0034534036979993995,16.23076923076923,9,4,25.0,58.0,57,1.0,1
YLR127C,15,0.42857142857142855,0.00027513066361380264,0.28765510172019154,0.00025297217165850107,0.0070085628293666295,36.53333333333333,9,4,25.0,58.0,57,1.0,1
YNL172W,11,0.7090909090909091,1.8851127304818993e-05,0.26949865346805074,0.0001907539359089399,0.003757518881640562,23.545454545454547,9,4,25.0,58.0,57,1.0,1
YOR249C,11,0.7272727272727273,3.824385402363868e-05,0.2610153729440408,0.0001958737894144385,0.0016198746209026874,17.454545454545453,9,4,25.0,58.0,57,1.0,1
YBR003W,4,0.0,0.0003660587926336918,0.27694995443763853,0.00010029603846101418,0.001990736167722171,80.5,4,0,0.0,0.0,0,0.0,0
YBR102C,13,0.10256410256410256,0.0020897084353212313,0.29523478991100305,0.0002926143042121455,0.004141393297985211,40.0,6,1,8.0,8.0,7,1.0,1
YBR238C,3,0.0,0.00019875520949988603,0.2562740099293995,0.00010921203045621017,0.0014899839422054069,36.0,2,0,0.0,0.0,0,0.0,0
YDL155W,33,0.06818181818181818,0.00216921664414773,0.32197769052074926,0.0005515625680617148,0.016891381852533326,40.0,12,3,12.333333333333334,25.0,24,1.0,1
YDL176W,1,0.0,0.0,0.24377527262352178,4.54928334418155e-05,0.000444432390793628,67.0,1,1,8.0,8.0,7,1.0,0
YDR036C,18,0.1895424836601307,0.0006129080939249316,0.27494307070982954,0.00043836657931195993,0.001641677226863464,14.61111111111111,6,0,0.0,0.0,0,0.0,0
YDR239C,9,0.16666666666666666,0.00013301022152287706,0.2921520723356621,0.0001668240221671753,0.009210263567190671,73.77777777777777,9,2,452.5,559.0,558,1.0,0
YDR332W,2,0.0,0.0001955625368152366,0.24379900579517377,0.00011087907837718249,0.00044469927669761724,34.0,1,0,0.0,0.0,0,0.0,0
YDR372C,6,0.0,0.00022373216117992892,0.2770878548298896,0.0001417875040477447,0.0028101957614434805,47.0,5,0,0.0,0.0,0,0.0,0
YER008C,9,0.1388888888888889,0.000227789920725337,0.2874074931740075,0.00018320786881364333,0.004392714868023128,58.44444444444444,7,2,7.5,8.0,7,1.0,1
YER028C,4,0.0,9.958895384469791e-05,0.2642935607414383,0.00010084826557227615,0.0012299482231344753,40.25,4,0,0.0,0.0,0,0.0,0
YER124C,6,0.13333333333333333,4.617516233599154e-05,0.2722676257706037,0.00013523909640298073,0.001805184134132872,36.333333333333336,5,0,0.0,0.0,0,0.0,0
YER164W,11,0.18181818181818182,0.0001445399825204421,0.2797186805948202,0.00018817718379405665,0.004950713579588745,41.45454545454545,8,4,47.25,133.0,149,0.8233266823870851,0
YFR034C,13,0.08974358974358974,0.0004572424074129781,0.2914041412724882,0.00023826096659327158,0.004947418376471286,37.30769230769231,10,0,0.0,0.0,0,0.0,0
YHL014C,2,0.0,1.3450236878971704e-06,0.25322899059815224,6.151383126324206e-05,0.000753997198106011,56.5,2,0,0.0,0.0,0,0.0,0
YJL155C,4,0.0,0.00014137240998139222,0.26130135003131716,0.00011607493612093424,0.001064699197677869,39.75,3,0,0.0,0.0,0,0.0,0
YJR056C,4,0.16666666666666666,0.00011203816127127329,0.28384035001701646,9.629022007390595e-05,0.005447780198569078,114.25,4,0,0.0,0.0,0,0.0,0
YJR061W,4,0.0,6.157333080306127e-05,0.2773487083868787,0.00010569163256387453,0.0030481435281560793,58.0,3,0,0.0,0.0,0,0.0,0
YKL125W,2,0.0,3.3876179004097667e-06,0.25290930546130663,6.512167868266957e-05,0.0006658314731660916,37.5,2,2,71.0,133.0,132,1.0,1
YKL218C,2,0.0,8.908896711213074e-06,0.265287513959969,5.815646085454558e-05,0.003323360986303699,98.0,2,0,0.0,0.0,0,0.0,0
YLL040C,6,0.0,0.00013712793828811207,0.270824797277362,0.00012528442284387857,0.004066935226436913,48.5,5,0,0.0,0.0,0,0.0,0
YLR314C,29,0.10344827586206896,0.0009202089984997092,0.3079795213411792,0.00045038374552220885,0.025859096447580356,39.55172413793103,15,4,23.25,73.0,72,1.0,1
YMR124W,12,0.045454545454545456,0.00020331865954520048,0.29113311492473726,0.0002365079407496758,0.0035505288952143686,36.166666666666664,9,0,0.0,0.0,0,0.0,0
YMR244W,3,0.0,7.518988655605211e-05,0.26814235871347336,8.298037831448715e-05,0.0010830827570880725,74.0,3,0,0.0,0.0,0,0.0,0
YNL078W,13,0.11538461538461539,0.0016658413117836826,0.30375806502003005,0.000264585703339434,0.004479916625659409,56.92307692307692,10,0,0.0,0.0,0,0.0,0
YNL234W,5,0.0,0.00027700855462641503,0.271338334383479,0.00011246755159724907,0.0016085462987226711,37.2,5,0,0.0,0.0,0,0.0,0
YNR016C,18,0.058823529411764705,0.0008907034896222564,0.31082746701733105,0.00030046720221589356,0.017334915201855088,65.88888888888889,13,0,0.0,0.0,0,0.0,1
YOL019W,2,0.0,1.7974111402070468e-05,0.2603911290449337,6.424971312520535e-05,0.0008427998775164548,67.0,2,0,0.0,0.0,0,0.0,0
YOL070C,12,0.21212121212121213,0.0008388852062550296,0.30731809388539333,0.0002285982077086248,0.006089248557227422,71.16666666666667,10,2,452.5,559.0,558,1.0,0
YPL038W,16,0.075,0.0010981607433564677,0.30150881801518603,0.0002954653664485984,0.007228903669474936,55.3125,13,4,69.5,195.0,194,1.0,0
YPL158C,6,0.26666666666666666,0.000413689921070576,0.28757251814712076,0.0001365740164711056,0.002684991467120496,90.5,6,0,0.0,0.0,0,0.0,0
YBL086C,2,0.0,3.8692525738704985e-06,0.22078835196835897,8.015508015006271e-05,3.731165068003311e-05,4.5,2,0,0.0,0.0,0,0.0,0
YLR025W,9,0.08333333333333333,0.0003686619161913214,0.27172108159994873,0.0002447078030684642,0.0017929786116169097,26.77777777777778,5,3,34.0,95.0,96,0.9592105263157895,0
YNL265C,14,0.16483516483516483,0.00043469812371199406,0.2703715707217801,0.0002865030262457042,0.005606321178109761,20.428571428571427,8,1,11.0,11.0,10,1.0,0
YPL110C,9,0.0,7.516855918667943e-05,0.27110333311953316,0.00018713817246111955,0.0038957596729280145,28.333333333333332,6,2,452.5,559.0,558,1.0,0
YBL089W,5,0.0,0.0004273085907922256,0.2776870135312849,0.00016210508351578409,0.0017209031164581365,67.6,3,0,0.0,0.0,0,0.0,0
YBR068C,6,0.06666666666666667,0.0002643569415954701,0.26822852271048925,0.0001432528805891005,0.001178297939504427,28.333333333333332,4,0,0.0,0.0,0,0.0,0
YLR325C,3,0.0,0.00019723886244281852,0.22261369793093855,0.00014497033054435005,5.013439327185061e-05,5.666666666666667,2,6,258.8333333333333,559.0,589,0.9439786101197695,0
YBL090W,2,1.0,0.0,0.23901703617687578,7.000849990970224e-05,0.00026359554128530557,36.0,2,9,161.77777777777777,559.0,593,0.9319709675949136,0
YBL091C,1,0.0,0.0,0.23399191627967927,4.2338683321045235e-05,0.0010828653105003196,34.0,1,0,0.0,0.0,0,0.0,0
YBL092W,3,0.0,1.5889930503093705e-05,0.24512348159995376,8.116539436140687e-05,0.001160990427694348,26.0,3,6,258.8333333333333,559.0,589,0.9439786101197695,1
YDR026C,4,0.0,7.877805334487671e-06,0.23584304841072967,0.00010527531458466875,0.0003199374631476064,11.25,3,2,452.5,559.0,558,1.0,0
YDR398W,30,0.013793103448275862,0.002761107307888327,0.29945369064575517,0.0005047764674114503,0.02688449991501131,35.166666666666664,15,5,168.0,559.0,619,0.8502282102357388,1
YBR193C,16,0.2916666666666667,0.001559196758554241,0.2976384962292895,0.0003022782332273642,0.004468921154875753,57.25,12,6,59.5,195.0,211,0.9097269239449334,1
YCR081W,8,0.35714285714285715,3.4804328654556194e-05,0.26781257558688065,0.00014802827072159404,0.0017795035006210865,31.75,8,4,46.75,133.0,172,0.7451380388956889,0
YDR308C,12,0.4090909090909091,0.00011334169049842172,0.27139714837164053,0.00021324167861011374,0.002340784082704729,34.083333333333336,11,5,70.0,195.0,211,0.9097269239449334,1
YGL025C,7,0.38095238095238093,8.055111516522566e-05,0.24917228736568436,0.0001413672566207643,0.0007589609555743687,21.428571428571427,5,5,70.0,195.0,211,0.9097269239449334,0
YGL151W,8,0.35714285714285715,6.760781596350383e-05,0.2733673367201711,0.00014552521410889305,0.0035188436243261956,40.0,8,4,69.0,195.0,200,0.9663316582914573,0
YGR104C,29,0.25862068965517243,0.0005840764387216616,0.2997225000628519,0.0004785741973986156,0.007798573911192066,27.79310344827586,12,6,59.5,195.0,211,0.9097269239449334,0
YHR058C,13,0.32051282051282054,0.001296562451990271,0.28128969256109265,0.0002618497185971178,0.002218379609293787,43.0,10,6,59.5,195.0,211,0.9097269239449334,1
YHR147C,3,0.0,5.604010614605568e-06,0.2385957303630249,8.579301406871296e-05,0.0003083736286299556,19.0,3,7,202.14285714285714,559.0,589,0.9439786101197695,0
YKL129C,49,0.08843537414965986,0.0049287649932775734,0.3289781250689868,0.0008562121721647798,0.025962028290701045,37.40816326530612,14,3,37.666666666666664,73.0,72,1.0,0
YLR071C,12,0.3181818181818182,9.277013853720851e-05,0.2751243120220971,0.000206732834947117,0.0024298449683991604,27.5,10,5,70.0,195.0,211,0.9097269239449334,1
YML007W,14,0.13186813186813187,0.0008176995476347841,0.29740872779395816,0.0002721211717515063,0.004476819638836924,53.785714285714285,11,2,10.5,12.0,18,0.7647058823529411,0
YMR112C,7,0.6190476190476191,5.2794704907241935e-05,0.26739791650028055,0.00013754823751433356,0.0019073793965977187,39.42857142857143,7,6,59.5,195.0,211,0.9097269239449334,1
YNL236W,29,0.07635467980295567,0.0016851555810335015,0.30361075267035975,0.0005412258973773058,0.014183359196771269,31.896551724137932,12,5,70.0,195.0,211,0.9097269239449334,0
YNR010W,11,0.2909090909090909,0.00016272202796669454,0.28425920744935895,0.0001867464644146038,0.006223451131264513,41.54545454545455,11,5,70.0,195.0,211,0.9097269239449334,0
YOL051W,23,0.3241106719367589,0.0009481129932628013,0.28524678072959647,0.0004075316147653114,0.0033933994333368244,24.73913043478261,12,5,70.0,195.0,211,0.9097269239449334,0
YOR140W,5,0.3,2.1431352438560644e-05,0.26158795445786354,0.00010893981069156762,0.0013049109733738536,29.4,5,0,0.0,0.0,0,0.0,0
YOR174W,25,0.11666666666666667,0.0007620323018878831,0.298971046803382,0.00041301673910242167,0.01624042552968043,39.2,12,5,70.0,195.0,211,0.9097269239449334,1
YPR070W,8,0.5,2.05590972689972e-05,0.2610017706003573,0.00014863293705459643,0.00134184077908473,29.25,7,2,49.5,74.0,78,0.9683649683649683,0
YPR168W,7,0.2857142857142857,2.094026565630303e-05,0.26497873001694383,0.0001413133236684029,0.0013027980302757636,35.285714285714285,6,5,70.0,195.0,211,0.9097269239449334,1
YBL095W,2,0.0,8.373165226358035e-05,0.24481195503227368,7.04076556369869e-05,0.0003821416913897792,44.0,2,0,0.0,0.0,0,0.0,0
YBR162C,10,0.0,0.00022062990727091846,0.26186149618583365,0.00024035483823074414,0.00167391246724745,9.8,5,1,11.0,11.0,10,1.0,0
YBL097W,1,0.0,0.0,0.22703367978468972,5.238252862101461e-05,0.00012524558406600748,31.0,1,1,5.0,5.0,4,1.0,1
YLR373C,31,0.004301075268817204,0.002755984388140325,0.2944363889506323,0.0008446027233672742,0.0051128016042147435,9.741935483870968,8,0,0.0,0.0,0,0.0,0
YBL098W,1,0.0,0.0,0.22225805343260205,4.900348909894432e-05,9.523911460198292e-05,16.0,1,0,0.0,0.0,0,0.0,0
YDL226C,16,0.03333333333333333,0.0023299202757446074,0.2864540709248602,0.00036754024085584413,0.0038871445617230803,22.4375,7,0,0.0,0.0,0,0.0,0
YBR088C,26,0.07076923076923076,0.0031841885957868757,0.29902459705357065,0.0004418919291616435,0.020669718698213,34.80769230769231,13,3,29.0,56.0,55,1.0,1
YBR264C,12,0.030303030303030304,0.0003274409832469568,0.29614256007865747,0.0002107361908243692,0.012583546169521785,54.333333333333336,9,0,0.0,0.0,0,0.0,0
YBR288C,28,0.037037037037037035,0.0005651300154684732,0.31162039422911,0.000411347370035616,0.04837275159331953,72.35714285714286,17,3,40.0,95.0,94,1.0,0
YCR001W,10,0.022222222222222223,0.0002180749417780186,0.28553950832669645,0.00017946880123260165,0.0149687484960647,59.9,9,0,0.0,0.0,0,0.0,0
YCR014C,12,0.045454545454545456,0.0002483134425213283,0.29364229456204594,0.0002114444273857524,0.01826830200498466,61.083333333333336,9,2,43.0,56.0,55,1.0,0
YCR079W,30,0.04367816091954023,0.0024534237559725365,0.3091200454295923,0.0004964080544793039,0.029276107424160605,43.5,14,0,0.0,0.0,0,0.0,0
YDL004W,2,1.0,0.0,0.26736936664799565,5.429023413770579e-05,0.005388124111736276,118.0,2,4,24.25,56.0,57,0.9523809523809523,1
YDL013W,20,0.03684210526315789,0.0006438247135190289,0.31586547528066694,0.0003366461587000752,0.02028829742392087,61.25,12,2,30.0,58.0,57,1.0,1
YDL164C,21,0.02857142857142857,0.0010026771245679102,0.3044782646999973,0.00032159715153513716,0.03205100222141886,63.95238095238095,15,2,43.0,56.0,55,1.0,1
YDL200C,51,0.04941176470588235,0.001082786970386855,0.3174873518890811,0.00071417845246103,0.07266765411333823,59.411764705882355,17,0,0.0,0.0,0,0.0,0
YDR131C,19,0.08771929824561403,0.0006484773995928934,0.31123309570284957,0.00028402167312825265,0.03309071267107442,79.89473684210526,14,2,35.5,58.0,57,1.0,0
YDR143C,19,0.14035087719298245,0.000399820777292856,0.31233944347054915,0.0003006062533222073,0.03237628396858326,77.89473684210526,14,0,0.0,0.0,0,0.0,0
YDR200C,27,0.04843304843304843,0.0006516059569615216,0.31121375604612284,0.00039723495604437306,0.041837829390966974,65.03703703703704,16,1,6.0,6.0,5,1.0,0
YDR227W,34,0.06417112299465241,0.0013653568034942287,0.3265117006356513,0.0005199249994420162,0.04752540606286827,70.26470588235294,17,4,27.25,83.0,90,0.8404494382022472,0
YDR322C-A,2,1.0,0.0,0.26736936664799565,5.429023413770579e-05,0.005388124111736276,118.0,2,4,26.5,56.0,57,0.9523809523809523,0
YDR419W,11,0.01818181818181818,1.7939955249474437e-05,0.29210095509449757,0.0001667432418435682,0.01733718754593073,69.27272727272727,11,0,0.0,0.0,0,0.0,0
YER059W,19,0.05847953216374269,0.0007886058700296502,0.30858675145103237,0.0003641605858713892,0.018948944556739792,55.578947368421055,10,1,14.0,14.0,13,1.0,0
YER173W,43,0.06755260243632337,0.0006360716446300167,0.3175074791460793,0.0006011761167169779,0.06552438717541077,63.18604651162791,17,2,5.5,6.0,5,1.0,0
YGL131C,7,0.047619047619047616,2.2063881533061675e-05,0.28388861671297216,0.0001303787359925985,0.010857548061168398,63.142857142857146,6,0,0.0,0.0,0,0.0,0
YGL163C,25,0.02666666666666667,0.00018478237443443773,0.3118338195660454,0.0003495244122070867,0.04360213191359079,76.28,17,3,77.66666666666667,195.0,194,1.0,0
YGR123C,17,0.014705882352941176,0.0027501314171560994,0.2953218336016425,0.0003660128254879112,0.014533648405258686,39.94117647058823,9,0,0.0,0.0,0,0.0,0
YJL044C,8,0.03571428571428571,0.00035804042232385927,0.284760232888916,0.0001853177579980575,0.007370543988200825,54.125,5,0,0.0,0.0,0,0.0,0
YJL087C,5,0.1,4.696108640122845e-05,0.28562092820360735,9.980434874782277e-05,0.0056666262930329635,76.0,5,3,74.0,131.0,130,1.0,1
YJL106W,36,0.047619047619047616,0.0015299094526818346,0.3286543064538523,0.0005433747293387282,0.04964969730333095,69.72222222222223,17,2,18.0,19.0,28,0.8518518518518519,0
YJL180C,3,0.3333333333333333,0.00012017390744764462,0.28375994198585014,8.327578652457938e-05,0.003808808701134033,136.66666666666666,3,0,0.0,0.0,0,0.0,0
YKL193C,26,0.046153846153846156,0.0004625670465551783,0.3108660527621039,0.00039776122324502284,0.030536708098003233,53.69230769230769,14,2,4.0,6.0,5,1.0,1
YKL215C,3,0.0,1.019434301315696e-06,0.271544294949591,6.806789424209027e-05,0.00489843901337004,72.66666666666667,3,0,0.0,0.0,0,0.0,0
YLL019C,37,0.025525525525525526,0.0015643698527247735,0.32496515546653615,0.0005430446953312348,0.04128600398060771,58.16216216216216,14,0,0.0,0.0,0,0.0,0
YLR186W,19,0.05263157894736842,0.0002700733635774255,0.3044782646999973,0.00029938716268525136,0.02609605195027825,63.05263157894737,14,2,302.5,559.0,558,1.0,1
YLR222C,29,0.054187192118226604,0.004262323126157836,0.3134929253912278,0.0004676379384750005,0.028432580713355964,48.10344827586207,14,6,141.0,559.0,619,0.8502282102357388,1
YLR238W,11,0.2727272727272727,0.0002687026149726087,0.3072238360968136,0.00018063465317422276,0.018546940163426447,85.27272727272727,10,1,6.0,6.0,5,1.0,0
YLR320W,11,0.0,0.00027057058792660885,0.2937111761699657,0.00020390307806566669,0.015308166967758547,59.90909090909091,8,0,0.0,0.0,0,0.0,0
YLR340W,23,0.015810276679841896,0.0017315129168142425,0.3042563013213204,0.0003905896650756636,0.021397247748712447,44.65217391304348,12,6,258.8333333333333,559.0,589,0.9439786101197695,1
YMR284W,25,0.12,0.00025286042267939196,0.31021139523383434,0.0003531901515552823,0.04788244716501813,76.28,17,4,59.25,195.0,194,1.0,0
