protein,degree,clustering_coeff,betweenness,closeness,pagerank,eigenvector_centrality,avg_neighbor_degree,k_core,n_complexes,mean_complex_size,max_complex_size,co_complex_degree,co_complex_clustering,label
YNL031C,4,0.6666666666666666,2.8172663946480645e-06,0.18994487005411734,0.00017655873939569333,5.483638433461674e-05,5.25,3,2,9.5,11.0,10,1.0,0
YNL030W,4,0.6666666666666666,2.2919556749813297e-05,0.18577897298322224,0.00017994591015275173,1.8048697746513278e-05,5.0,3,2,9.5,11.0,10,1.0,0
YBR013C,1,0.0,0.0,0.13958269577023555,0.00011710132888944895,4.5326306080773224e-08,3.0,1,0,0.0,0.0,0,0.0,0
YGR292W,3,0.0,0.00043114826220853495,0.16320488023917035,0.0002888598928018105,1.614239260519112e-06,1.6666666666666667,1,0,0.0,0.0,0,0.0,0
YBR015C,5,0.9,3.364675604006884e-08,0.24069490309858624,0.0001420405008920257,0.00921890696831962,59.6,5,0,0.0,0.0,0,0.0,0
YBR017C,10,0.06666666666666667,0.0006797849210641981,0.24313161882739565,0.0003537629043527936,0.0007395518960038533,22.3,5,0,0.0,0.0,0,0.0,0
YDR192C,9,0.05555555555555555,0.0007714798159179659,0.24633388853163196,0.00037665360170541836,0.0005022888452090943,22.11111111111111,5,3,32.0,59.0,59,0.9812974868497955,0
YGL092W,11,0.0,0.0014637087535033248,0.23730312111577997,0.00042240904467502545,0.00036415007647154485,12.818181818181818,5,3,29.666666666666668,59.0,59,0.9812974868497955,1
YGL122C,8,0.03571428571428571,0.00023238382361933543,0.2180696070429899,0.00033536786473318544,0.0001126473068101508,6.875,4,0,0.0,0.0,0,0.0,1
YGR119C,22,0.05627705627705628,0.0019327600740694601,0.269054308931526,0.0006744214564190062,0.00635027364471433,16.772727272727273,7,3,29.0,59.0,59,0.9812974868497955,1
YKL068W,11,0.12727272727272726,0.0013738073195019992,0.25209299178829087,0.0003960337810207138,0.001164996621821282,30.09090909090909,6,3,32.0,59.0,59,0.9812974868497955,0
YMR047C,130,0.0020274299344066786,0.05812774309496124,0.29825311835409773,0.0056278841977962565,0.007720856053078038,5.846153846153846,7,4,25.5,59.0,59,0.9812974868497955,1
YNR069C,6,0.0,0.000551571452629103,0.24359400606928727,0.00022526882517361082,0.0022767639573229026,32.166666666666664,4,0,0.0,0.0,0,0.0,0
YOL123W,5,0.2,0.00014190768615723548,0.21609627777680332,0.00020376857701351873,0.00011779555615773749,10.6,4,4,41.75,131.0,139,0.887811489938484,1
YBR019C,2,0.0,1.2715717492000908e-05,0.1931388253741957,0.00011384795883763305,7.450425347074777e-05,4.0,2,0,0.0,0.0,0,0.0,0
YBR020W,2,0.0,0.00039787340650272935,0.21629532255215808,0.0001455823640357115,0.00026737667558961577,49.0,2,0,0.0,0.0,0,0.0,0
YML051W,3,0.0,0.00022537566957324913,0.1793999912276335,0.00024282353519728417,7.961458986520254e-06,1.6666666666666667,2,5,55.4,195.0,194,1.0,0
YEL021W,1,0.0,0.0,0.173110668522516,8.648891090615746e-05,2.517290990506861e-06,3.0,1,0,0.0,0.0,0,0.0,0
YOR128C,23,0.0,0.007227916327659674,0.2602415461959286,0.000993792049650286,0.001616893622907472,11.695652173913043,5,0,0.0,0.0,0,0.0,0
YBR057C,11,0.03636363636363636,0.00351777726032952,0.2604500088307519,0.00034308814042088577,0.014361753696034695,43.90909090909091,7,0,0.0,0.0,0,0.0,0
YBR077C,6,0.0,0.00046975365640419386,0.2347594109033198,0.00023807119122434042,0.0020664543496516237,20.0,4,2,4.0,5.0,4,1.0,0
YDL033C,9,0.2222222222222222,0.0003778654196088681,0.26919138920610575,0.00024699406907113027,0.017468878012158393,70.77777777777777,8,0,0.0,0.0,0,0.0,0
YDL223C,3,0.3333333333333333,2.088558938742164e-05,0.23477245019519402,0.00011052361914868362,0.0026298859900677676,69.0,3,0,0.0,0.0,0,0.0,0
YEL044W,1,0.0,0.0,0.21713979211518922,5.472649770350399e-05,0.0012104653217315023,59.0,1,0,0.0,0.0,0,0.0,1
YGL200C,14,0.07692307692307693,0.0010535147986500606,0.2509405837873589,0.00044955943882881105,0.004774518739655213,28.357142857142858,7,4,33.75,95.0,94,1.0,0
YGR135W,13,0.16666666666666666,0.0007989752349202553,0.2592360130827521,0.0003898967162432631,0.014807465091646686,44.53846153846154,8,7,21.142857142857142,46.0,48,0.9485815602836879,0
YKL041W,8,0.0,0.0002883304775964853,0.249592157857353,0.00024674419159988106,0.004052265968518466,38.5,7,3,34.0,95.0,96,0.9592105263157895,0
YKR020W,13,0.2692307692307692,0.0006872506999164023,0.2710209793097123,0.00035090312956899725,0.015261621361751198,67.38461538461539,10,1,4.0,4.0,3,1.0,0
YLL039C,8,0.0,0.0007514825669379121,0.23983449803190382,0.000287684550899279,0.0035390871966123373,26.375,5,0,0.0,0.0,0,0.0,0
YMR116C,4,0.5,7.009255884899354e-06,0.24744428013782185,0.00012497658261765215,0.005593988700501082,64.75,4,7,227.28571428571428,559.0,589,0.9439786101197695,0
YOR312C,4,0.16666666666666666,0.00010472246340335035,0.23929139454904172,0.00014246706291885612,0.002594265367436651,45.75,3,6,258.8333333333333,559.0,589,0.9439786101197695,0
YPL069C,6,0.06666666666666667,8.252662883111709e-05,0.2584434847639421,0.0001753499264215488,0.0061202460711270576,58.0,6,0,0.0,0.0,0,0.0,0
YBR024W,3,0.3333333333333333,5.190942922881693e-05,0.21739665655064924,0.0001577070554257398,0.0008382329075527937,9.333333333333334,2,0,0.0,0.0,0,0.0,1
YBR037C,3,0.3333333333333333,4.8369824130162894e-05,0.19834091282972516,0.00018178377258318049,4.6094808328331654e-05,2.6666666666666665,2,0,0.0,0.0,0,0.0,0
YLL009C,3,0.3333333333333333,0.00025956321534462726,0.24367826549719088,0.00016773140368506908,0.0007998954679447014,97.33333333333333,2,0,0.0,0.0,0,0.0,0
YBR025C,1,0.0,0.0,0.00021992522542335605,0.00021987686895338611,3.4130130264064307e-22,1.0,1,0,0.0,0.0,0,0.0,0
YNL207W,1,0.0,0.0,0.00021992522542335605,0.00021987686895338611,3.4130130264064307e-22,1.0,1,0,0.0,0.0,0,0.0,1
YBR033W,2,0.0,5.957964472028569e-06,0.20904269007488985,0.00011140425890186079,0.0002394929609031941,23.5,2,0,0.0,0.0,0,0.0,0
YBR034C,8,0.0,0.001952513677073149,0.2356231224323693,0.0003346462065216311,0.0003802729154284497,13.25,4,0,0.0,0.0,0,0.0,0
YDR432W,2,0.0,4.8660424668692635e-06,0.19685372547104474,0.00010362656692355736,1.596483630493174e-05,7.0,2,4,198.5,559.0,619,0.8502282102357388,1
YBR036C,17,0.04411764705882353,0.003712296539324958,0.2504944407558536,0.0007071610483711889,0.006334478888273268,15.117647058823529,6,2,2.0,2.0,2,0.0,0
YBR265W,3,0.0,0.0002279349503309248,0.20578593930449235,0.00018919381330557823,0.00018272640235560882,7.0,2,0,0.0,0.0,0,0.0,1
YDL015C,2,0.0,0.00017521848268499653,0.23337252613263432,0.00010310176749328252,0.0009160378671435495,63.5,2,0,0.0,0.0,0,0.0,1
YDR062W,1,0.0,0.0,0.1988447661153631,6.835993037836976e-05,0.0001775703152056104,17.0,1,1,2.0,2.0,1,0.0,1
YDR208W,1,0.0,0.0,0.1988447661153631,6.835993037836976e-05,0.0001775703152056104,17.0,1,0,0.0,0.0,0,0.0,1
YDR270W,2,0.0,0.00021557413110426748,0.19886347651443298,0.00015112524212030834,0.00017771001912937046,9.0,1,0,0.0,0.0,0,0.0,0
YDR297W,2,0.0,2.87750869817693e-05,0.22737187699377476,8.975567651877813e-05,0.0023399293811525775,37.0,2,0,0.0,0.0,0,0.0,0
YER093C,6,0.26666666666666666,0.0003114232634709331,0.2423370710534499,0.00021052572986615464,0.001339048147397997,14.666666666666666,5,1,8.0,8.0,7,1.0,1
YMR272C,7,0.2857142857142857,0.00030262265935997456,0.25604817017896003,0.000220256157216448,0.00537987726000756,50.0,6,0,0.0,0.0,0,0.0,0
YMR296C,4,0.0,0.0017222577189072116,0.2113104630962492,0.00025545961253871716,0.00019983439278599326,6.0,2,1,2.0,2.0,1,0.0,1
YNL330C,5,0.1,0.00012843495857909194,0.24398771607678785,0.00017051105576040672,0.003214695098978602,21.6,5,10,47.2,195.0,256,0.7707720588235294,0
YOL004W,13,0.02564102564102564,0.0055217056713645395,0.25702907834078886,0.0004846908825913263,0.008186156939948964,28.615384615384617,6,11,43.18181818181818,195.0,256,0.7707720588235294,0
YPL057C,10,0.06666666666666667,0.0019085077393829635,0.2690885659099996,0.0003322500761103454,0.010537433280264498,57.1,7,1,2.0,2.0,1,0.0,0
YPL231W,1,0.0,0.0,0.1988447661153631,6.835993037836976e-05,0.0001775703152056104,17.0,1,1,2.0,2.0,1,0.0,1
YBR039W,1,0.0,0.0,0.18866466672532908,7.433903499797921e-05,4.1552047197851934e-05,5.0,1,4,24.25,56.0,57,0.9523809523809523,0
YPR024W,5,0.1,0.0007345918337413824,0.23455097904191072,0.00024332582819024408,0.0014822424813885316,20.4,3,3,4.666666666666667,8.0,8,0.75,0
YBR040W,1,0.0,0.0,0.1938207627161717,7.563713902515317e-05,2.498787890329175e-05,6.0,1,0,0.0,0.0,0,0.0,0
YCL040W,6,0.0,0.0006063157505842982,0.24257349746423373,0.00030110349167959596,0.0008911283452382211,30.666666666666668,2,3,43.666666666666664,73.0,72,1.0,0
YBR043C,2,0.0,9.055347839853273e-07,0.19340394387162083,0.00012650735865664842,3.091192264753807e-05,6.0,2,0,0.0,0.0,0,0.0,0
YGR074W,10,0.022222222222222223,0.0021751301746417806,0.23979367977048124,0.0005160413510861868,0.0008287845108892632,7.2,3,17,69.17647058823529,559.0,625,0.8344615384615385,1
YJL155C,2,0.0,4.248531212674237e-05,0.2138765973442429,0.00011649686709502949,0.0002735178709993497,19.5,2,0,0.0,0.0,0,0.0,0
YBR044C,4,0.0,0.00044392212646011524,0.22033169272905928,0.00023304620805897187,0.00015935592295454872,14.75,2,0,0.0,0.0,0,0.0,0
YKL141W,3,0.0,0.00037767723195619355,0.23426498882194052,0.0001610603604670561,0.0004174482019215485,49.666666666666664,2,2,30.0,56.0,55,1.0,1
YKL148C,2,0.0,2.5369573633033276e-05,0.1820816401014161,0.0001430996744654304,4.7953197528868335e-06,4.0,2,3,24.666666666666668,56.0,55,1.0,0
YLL041C,2,0.0,2.5369573633033276e-05,0.1820816401014161,0.0001430996744654304,4.7953197528868335e-06,4.0,2,2,30.0,56.0,55,1.0,0
YLR263W,6,0.13333333333333333,0.00026408910401354513,0.23691739214810115,0.00024813142333399575,0.0004192679180795765,10.0,4,2,4.5,5.0,4,1.0,0
YOR178C,5,0.2,0.00021741158628632443,0.23083628383563284,0.00019624155388287364,0.0015518111130560877,15.2,4,3,5.0,7.0,8,0.7857142857142857,0
YOR329C,5,0.1,0.0006281159292404393,0.24763273731995272,0.00020311454409956974,0.0005665901297218284,45.4,4,0,0.0,0.0,0,0.0,1
YBR046C,1,0.0,0.0,0.18868151028096922,6.392748654209535e-05,4.375770216647457e-05,12.0,1,0,0.0,0.0,0,0.0,0
YBR048W,2,0.0,2.017728361884906e-06,0.1860979700310075,0.00011965723799608663,2.7659495969994262e-05,3.0,2,7,227.28571428571428,559.0,589,0.9439786101197695,0
YDR025W,3,0.0,0.00012369006049096643,0.21002947544418746,0.00014980006646378213,0.000821419996602539,10.333333333333334,2,7,227.28571428571428,559.0,589,0.9439786101197695,0
YDR450W,3,0.0,0.00014331119876070264,0.2198160691307022,0.00015524093695571715,0.00016545001641279998,10.0,2,7,227.28571428571428,559.0,589,0.9439786101197695,0
YBR050C,3,0.6666666666666666,1.1057273407279243e-05,0.21238283555995743,0.0001283996750867444,0.0002501747413131197,19.0,3,2,4.5,7.0,6,1.0,0
YDR028C,13,0.07692307692307693,0.0005668250511143986,0.23068510578585782,0.0005015505012977477,0.0004505485924453225,6.923076923076923,4,3,5.0,7.0,8,0.7857142857142857,0
YBR052C,1,0.0,0.0,0.16167545874060102,0.00010063768827950448,1.0509189691820319e-06,3.0,1,0,0.0,0.0,0,0.0,0
YDR032C,3,0.0,0.002573251209854818,0.19423938207409,0.00023785124848892035,3.746892868554532e-05,4.333333333333333,1,0,0.0,0.0,0,0.0,0
YBR054W,3,0.0,0.0004683499829810578,0.24342566190476114,0.00020620340153088744,0.0007787764606935705,96.66666666666667,2,0,0.0,0.0,0,0.0,0
YDR190C,2,0.0,0.00021557413110426748,0.19438230367046552,0.00018641206387615155,2.1866947832920942e-05,2.0,1,3,36.0,83.0,82,1.0,1
YBR055C,4,0.0,0.00026473336712318847,0.21076256261851276,0.000194910105700265,0.00010231018994293612,6.5,3,7,133.57142857142858,559.0,619,0.8502282102357388,1
YDL064W,4,0.0,0.0001239794063111751,0.23273005138829828,0.00015792944477058564,0.0008295901652789401,13.0,3,0,0.0,0.0,0,0.0,1
YPR082C,1,0.0,0.0,0.172961911503162,7.431869029724425e-05,2.869557924929054e-06,4.0,1,6,127.66666666666667,559.0,558,1.0,1
YCL055W,5,0.1,0.00034901802494296955,0.2136819773173385,0.0002508452091777764,0.0004535378547667917,4.4,2,0,0.0,0.0,0,0.0,0
YDR206W,5,0.0,0.00020747635478550133,0.2470104717925592,0.00017301085064264622,0.003591020594750015,23.2,4,2,287.5,559.0,558,1.0,0
YIL144W,23,0.05533596837944664,0.002839299685759143,0.2638149540203641,0.0006920749286526618,0.007289158763159092,15.869565217391305,8,7,28.142857142857142,55.0,75,0.6731531531531532,1
YBR058C,7,0.0,0.0004705961090637686,0.2215442734584765,0.0003123819899527442,0.0006409956830874086,5.571428571428571,3,0,0.0,0.0,0,0.0,0
YOL059W,2,0.0,1.4210584504626731e-05,0.19806209612081313,0.00010975975388949257,3.7748103433673605e-05,7.5,2,0,0.0,0.0,0,0.0,0
YOL064C,5,0.0,0.00017690759104810598,0.24623343780229948,0.00019731885795218465,0.005020384225318013,36.2,3,0,0.0,0.0,0,0.0,0
YOL113W,2,0.0,1.0303116953573156e-05,0.1923565665474776,0.00011127774107119051,2.545282766270492e-05,5.5,2,0,0.0,0.0,0,0.0,0
YOL132W,2,0.0,2.6351552967704604e-05,0.18054945082714421,0.0001258992778282829,1.8083440896095498e-05,4.5,2,0,0.0,0.0,0,0.0,0
YOL156W,2,0.0,2.851429760990994e-06,0.19913517352842142,0.00010639605465985222,6.556795568651952e-05,11.0,2,0,0.0,0.0,0,0.0,0
YBR059C,8,0.0,0.0008691322203867276,0.2383737420096026,0.00034648059085368887,0.0026388613961467766,11.625,3,0,0.0,0.0,0,0.0,0
YER144C,4,0.0,0.0006530100213453682,0.21642822290395664,0.0001718267356687571,0.00031822074078784515,9.75,3,0,0.0,0.0,0,0.0,0
YBR060C,5,0.1,0.0022541886221416315,0.23705026040683488,0.0002091953816825832,0.0035529283728680974,33.8,3,7,20.285714285714285,56.0,57,0.9505012531328321,1
YPR019W,2,1.0,0.0,0.19106103120346574,0.00011567089863607154,0.0001025459558735016,4.0,2,6,22.333333333333332,56.0,57,0.9505012531328321,1
YBR061C,19,0.0,0.0017707205693099806,0.23718327777982565,0.0009061643185532276,0.0005813428683659468,3.3684210526315788,4,0,0.0,0.0,0,0.0,0
YDR383C,9,0.027777777777777776,0.0010790001453681182,0.26342036602980634,0.0003353554184535627,0.0063619013319120175,40.44444444444444,4,1,55.0,55.0,54,1.0,0
YDR461W,2,0.0,7.1443156544110166e-06,0.21116267139502787,0.00010080416135944349,0.0003343724211632425,12.5,2,0,0.0,0.0,0,0.0,0
YER028C,2,0.0,9.465146170469254e-05,0.22645824769966635,0.00010480659096218369,0.00045212416050693655,32.5,2,0,0.0,0.0,0,0.0,0
YGR195W,7,0.2857142857142857,0.0002626617761212294,0.20873299720070485,0.0003257046605643687,7.80201306665781e-05,6.285714285714286,4,6,32.166666666666664,131.0,136,0.9196078431372549,1
YGR201C,2,0.0,1.5369844791182305e-05,0.20160465483708256,0.00010773077590524313,7.42676266262632e-05,12.5,2,0,0.0,0.0,0,0.0,0
YGR235C,1,0.0,0.0,0.19036404221375755,7.386659850556234e-05,1.6306263870469287e-05,19.0,1,0,0.0,0.0,0,0.0,0
YGR277C,1,0.0,0.0,0.19036404221375755,7.386659850556234e-05,1.6306263870469287e-05,19.0,1,0,0.0,0.0,0,0.0,1
YHL011C,5,0.1,0.0004003771689634752,0.23735642370363166,0.00021177327036386954,0.0009133499417333005,37.6,3,0,0.0,0.0,0,0.0,0
YHR008C,3,0.0,2.657949859630334e-05,0.21627318836032916,0.00013262916341572268,0.0007214655996498936,15.333333333333334,3,0,0.0,0.0,0,0.0,0
YHR022C,3,0.0,0.00023661926149147185,0.19985074200067482,0.0001867240992734459,7.912296690097424e-05,7.666666666666667,2,0,0.0,0.0,0,0.0,0
YHR058C,6,0.06666666666666667,0.0011774803481270975,0.262716339941219,0.0002430454096687914,0.0046254870870912415,63.5,4,6,59.5,195.0,211,0.9097269239449334,1
YHR059W,1,0.0,0.0,0.19036404221375755,7.386659850556234e-05,1.6306263870469287e-05,19.0,1,0,0.0,0.0,0,0.0,0
YJL097W,3,0.3333333333333333,1.5649663398902342e-05,0.2109308445189018,0.00015424450468729935,6.310024999067019e-05,17.0,3,0,0.0,0.0,0,0.0,1
YJL140W,4,0.0,0.0008327358856893369,0.254905511597773,0.00021077004454084978,0.001007982664830014,108.0,3,8,114.75,559.0,763,0.602910874672776,0
YJL166W,3,0.0,0.00012354002083792532,0.23438190048321353,0.00014239019530717665,0.00032445759128917236,52.333333333333336,3,2,33.0,56.0,55,1.0,0
YOR317W,4,0.0,0.0004594020526291043,0.2505241342647151,0.0002076197827924683,0.0013623607240522396,83.5,3,1,3.0,3.0,2,1.0,0
YBR066C,2,0.0,0.00035847175981144956,0.24626212965009747,0.00010261737383413419,0.0008325207229720183,154.5,2,0,0.0,0.0,0,0.0,0
YBR067C,3,0.0,0.0002555346607909301,0.24476479201541912,0.0002014352791616005,0.0007867628742941081,96.33333333333333,2,0,0.0,0.0,0,0.0,0
YNL237W,2,0.0,7.791984740541191e-05,0.22744528590800003,0.00012538305389650126,0.00039344508295994677,41.5,2,0,0.0,0.0,0,0.0,0
YPR138C,1,0.0,0.0,0.19521721750019733,8.98829846854671e-05,2.207359185421568e-05,3.0,1,0,0.0,0.0,0,0.0,0
YBR068C,4,0.0,0.000762526212712955,0.18800174324219512,0.00029313831591026846,2.747444015353473e-05,2.0,2,0,0.0,0.0,0,0.0,0
YJL129C,1,0.0,0.0,0.15733057371079703,9.617494516896927e-05,7.701277442525611e-07,4.0,1,0,0.0,0.0,0,0.0,0
YKL106W,3,0.0,0.001501623170329257,0.22596189422186855,0.00020991634268390007,0.0008359915331034433,33.0,2,0,0.0,0.0,0,0.0,0
YKR050W,2,0.0,0.00032755855520681795,0.21516127224811774,0.0001291903089435745,0.00013905378520949284,14.0,2,0,0.0,0.0,0,0.0,0
YOR133W,2,0.0,9.676835842495337e-06,0.17252421197201112,0.00015615807800116815,4.167040079544294e-06,3.5,2,5,236.4,559.0,589,0.9439786101197695,0
YBR069C,1,0.0,0.0,0.16670649549652033,9.03201212951261e-05,5.10464950527093e-06,2.0,1,0,0.0,0.0,0,0.0,0
YOL109W,2,0.0,0.00021557413110426748,0.20154697660281676,0.00013508735485281875,0.00018188934000272386,7.0,1,0,0.0,0.0,0,0.0,0
YBR073W,3,0.0,0.00014427636544335365,0.23076067005045983,0.00013821210294733934,0.00046691189567607804,34.0,3,0,0.0,0.0,0,0.0,0
YER179W,15,0.0,0.001530690593316157,0.2550131640008611,0.0005602743318964826,0.0014574119076008196,20.6,5,3,83.66666666666667,195.0,194,1.0,0
YBR074W,3,0.0,0.0006137473523494418,0.24910674170876196,0.0001705190026078452,0.0010431740769152947,127.66666666666667,2,0,0.0,0.0,0,0.0,0
YMR083W,2,0.0,1.2712690392715427e-05,0.20038130242316646,0.00013261246547032848,3.2453004763887055e-05,2.5,2,0,0.0,0.0,0,0.0,0
YKR007W,4,0.16666666666666666,0.0004515190148579451,0.20695471960998202,0.00023451746509528553,8.714719401966245e-05,4.75,2,2,4.0,5.0,4,1.0,0
YMR004W,7,0.19047619047619047,0.00045284377638665557,0.2417134553276304,0.00025509949308362087,0.003639402152199242,50.714285714285715,5,0,0.0,0.0,0,0.0,0
YOR045W,5,0.1,0.0003279381143281704,0.23727647879837616,0.00020607078852245651,0.0007267599449278432,31.6,4,4,10.5,18.0,18,0.9281045751633987,0
YBR079C,3,0.3333333333333333,7.073476110260658e-05,0.20697498743092121,0.0001353019649895671,0.0002711878907106842,9.0,3,7,174.42857142857142,559.0,592,0.9345532080303653,1
YMR309C,7,0.19047619047619047,0.0005184592648023476,0.21372519559661593,0.00030056348193511557,0.00019806731403746372,6.142857142857143,3,6,54.0,266.0,268,0.9781988931745765,1
YNL243W,13,0.19230769230769232,0.0010643817542293728,0.26006541520422527,0.0003989387701754617,0.009444514610205354,26.384615384615383,7,3,43.666666666666664,73.0,72,1.0,1
YOR361C,7,0.23809523809523808,0.00017766421431019693,0.19510908388636783,0.00032528545368962095,2.8486732776785002e-05,4.142857142857143,3,6,54.0,266.0,268,0.9781988931745765,1
YBR081C,17,0.6397058823529411,0.0003839268735110235,0.2499168209847025,0.00046948722429535924,0.00242859582811176,21.647058823529413,13,9,55.22222222222222,195.0,255,0.7764397097421646,0
YBR198C,16,0.6583333333333333,0.002804970695061434,0.24693831824001125,0.000489534544735155,0.0010896865174275302,18.0625,13,14,45.57142857142857,195.0,266,0.731961980422755,1
YDR145W,14,0.8571428571428571,0.0001671418691243119,0.2377034750486038,0.00039368567352579195,0.0009601843676416967,18.857142857142858,13,14,45.57142857142857,195.0,266,0.731961980422755,1
YDR167W,35,0.14453781512605043,0.0069873871415958334,0.27568765936044043,0.0011811257811234703,0.0026824330962507406,18.428571428571427,13,14,45.57142857142857,195.0,266,0.731961980422755,1
YDR176W,23,0.3201581027667984,0.004735883655288145,0.2589660086579018,0.0007365561674890188,0.0017837922252472115,21.47826086956522,13,10,50.3,195.0,255,0.7764397097421646,0
YDR448W,21,0.3952380952380952,0.0008105576110272073,0.2503016043888359,0.0006095138399882769,0.0013308460326069734,16.285714285714285,13,11,46.18181818181818,195.0,255,0.7764397097421646,0
YGL112C,18,0.5098039215686274,0.0012336483052739586,0.24818526177642375,0.0005141087940518751,0.0020756687697257113,15.88888888888889,13,15,42.86666666666667,195.0,266,0.731961980422755,1
YGR252W,22,0.38961038961038963,0.0012956414840637398,0.2579860347481856,0.000650579082159968,0.0031382335914341255,18.363636363636363,13,11,45.90909090909091,195.0,255,0.7764397097421646,0
YHR099W,15,0.7428571428571429,0.0002142621561169037,0.24346772612834933,0.00042054773624712345,0.0011671020779935733,19.2,13,13,40.53846153846154,195.0,257,0.7653818093385214,1
YMR236W,20,0.41578947368421054,0.0010708157150046776,0.2527109406501418,0.000588127237734081,0.0014416283195553086,18.3,13,14,45.57142857142857,195.0,266,0.731961980422755,1
YNL236W,20,0.07368421052631578,0.0029546474163302944,0.2469527455780716,0.00069412744515362,0.005455709149352357,11.9,6,5,70.0,195.0,211,0.9097269239449334,0
YOL051W,6,0.5333333333333333,2.532512291549041e-05,0.22529946129280276,0.00019142016802235648,0.0006192928344986234,16.5,6,5,70.0,195.0,211,0.9097269239449334,0
YOL148C,23,0.3952569169960474,0.0016809423302427257,0.2530892277896098,0.0006728310353294509,0.001488851990515459,19.695652173913043,13,10,50.0,195.0,255,0.7764397097421646,0
YOR290C,9,0.3055555555555556,0.00041840259855732546,0.2360046450761738,0.0003071504025458848,0.0006197754002319638,14.666666666666666,6,6,64.5,195.0,269,0.6211507518171225,0
YPL254W,14,0.8681318681318682,0.00019735758924895844,0.24798141351213102,0.000383990168989392,0.0022460498747134353,24.0,13,10,50.3,195.0,255,0.7764397097421646,0
YBR082C,7,0.09523809523809523,0.0007051832039353975,0.2509703831679298,0.0002473445733514921,0.00867056643147763,40.857142857142854,4,1,46.0,46.0,45,1.0,0
YDR059C,3,0.6666666666666666,1.3070356063568644e-06,0.20101023365580525,0.00014520837952222126,0.0002679150039307178,4.666666666666667,2,1,46.0,46.0,45,1.0,0
YDR177W,2,1.0,0.0,0.19915393862204453,0.00010415095468397891,0.0002506074615221992,5.0,2,1,46.0,46.0,45,1.0,1
YMR022W,5,0.1,0.0006665387421759576,0.21777748432759406,0.00022389642777868236,0.0006345696219540907,8.2,2,0,0.0,0.0,0,0.0,0
YBR083W,2,0.0,2.216873421499887e-05,0.18402382312309082,0.00012126223929187621,4.416922089404188e-06,3.0,2,0,0.0,0.0,0,0.0,0
YKL043W,2,0.0,0.00018031888543944117,0.22345333016040775,0.00011719813516216697,0.000116678946053031,12.0,2,0,0.0,0.0,0,0.0,0
YBR085W,2,1.0,0.0,0.20854762153711628,8.302416475174817e-05,0.0006976010251863356,14.5,2,0,0.0,0.0,0,0.0,0
YDL143W,6,0.3333333333333333,3.398911248398277e-05,0.2227350578760749,0.0002015082226192006,0.0019355448939079747,11.833333333333334,4,3,9.666666666666666,11.0,12,0.9090909090909091,1
YBR087W,5,0.1,0.00013810647738817728,0.21302505762091892,0.00019338717041921896,0.0007775145222177748,9.8,3,7,16.285714285714285,56.0,60,0.8497175141242937,1
YBR088C,3,0.0,1.2390320177248075e-05,0.21533665460870513,0.00012142349418558347,0.0011636623986354862,15.666666666666666,3,3,29.0,56.0,55,1.0,1
YDR328C,20,0.07368421052631578,0.0044646935038179835,0.2449349941075664,0.0007491509199342758,0.002796214212692501,9.5,6,12,16.0,58.0,113,0.47945638432364096,1
YER173W,19,0.27485380116959063,0.0017755674802865339,0.2607552864475184,0.0005107325888813787,0.0227423874819258,36.10526315789474,11,2,5.5,6.0,5,1.0,0
YJR068W,5,0.3,0.001267532572605225,0.21164905078935822,0.00019615753838839493,0.000991769403667361,9.4,3,7,16.285714285714285,56.0,60,0.8497175141242937,1
YLR390W,2,0.0,1.0360258054019148e-05,0.19515412499719623,8.972875330438852e-05,4.8734385131033006e-05,9.5,2,0,0.0,0.0,0,0.0,0
YJR043C,39,0.22402159244264508,0.0019397811676048094,0.27619205392801055,0.0009479365762663139,0.040043737672660756,28.384615384615383,12,4,27.25,56.0,55,1.0,0
YOR217W,3,0.3333333333333333,8.237010184894679e-07,0.20532610479521388,0.00012347498315592824,0.0006977738047573863,9.0,3,4,24.25,56.0,56,0.9668831168831169,1
YBR091C,7,0.19047619047619047,0.0007109636914688923,0.24511964702587988,0.0003129986592079902,0.0008811110708806122,21.571428571428573,3,5,8.2,18.0,20,0.7526315789473684,1
YDL217C,6,0.26666666666666666,0.0007778388639611703,0.23557059540290212,0.0002601984520895962,0.0009002163279620178,23.666666666666668,3,4,9.0,18.0,18,0.9019607843137255,1
YEL020W-A,2,1.0,0.0,0.1960502408772854,0.00011107947616200347,2.7772324330088733e-05,6.0,2,5,7.8,18.0,19,0.8245614035087719,1
YHR005C-A,5,0.4,3.537877062497465e-05,0.2107940950186651,0.00023543168210305048,0.0001094665466886948,4.8,3,8,24.75,131.0,149,0.773263196081988,1
YOR297C,6,0.26666666666666666,0.0016080633595779762,0.2353345132962682,0.00026024833637212973,0.0016554041932452918,23.0,3,1,4.0,4.0,3,1.0,1
YOR334W,3,0.0,5.6440276198712733e-05,0.23417413813375473,0.00015813735097042772,0.0002992973890533283,36.666666666666664,2,3,53.0,131.0,130,1.0,0
YBR093C,4,0.0,0.000253606673751332,0.23043358192848895,0.00016615111671684245,0.001782726013794886,29.5,3,0,0.0,0.0,0,0.0,0
YKR106W,1,0.0,0.0,0.18599151603072572,6.815015314754128e-05,4.99719598578112e-05,4.0,1,0,0.0,0.0,0,0.0,0
YML077W,17,0.3088235294117647,0.0006015707522371091,0.2525599422391416,0.00048456731162017604,0.0020885096463996175,12.705882352941176,9,3,37.333333333333336,95.0,94,1.0,1
